date, pm25, pm10, o3, no2, so2, co
2020/3/15, 67, 42, , 18, , 3
2020/3/16, 76, 74, , 27, , 6
2020/3/17, 119, 62, , 25, , 5
2020/3/18, 107, 49, , 15, , 3
2020/3/19, 103, 39, , 15, , 2
2020/3/20, 64, 27, , 6, , 2
2020/3/21, 53, 22, , 3, , 1
2020/3/22, 49, 26, , 7, , 2
2020/3/23, 64, 33, , 12, , 2
2020/3/24, 73, 37, , 11, , 2
2020/3/25, 83, 43, , 10, , 2
2020/3/26, 96, 58, , 12, , 2
2020/3/27, 133, 63, , 11, , 3
2020/3/28, 153, , , , , 
2019/10/1, 44, 17, , 24, , 7
2019/10/2, 57, 23, , 22, , 7
2019/10/3, 66, 28, , 21, , 7
2019/10/4, 72, 20, , 11, , 4
2019/10/5, 64, 17, , 17, , 5
2019/10/6, 45, 34, , 26, , 7
2019/10/7, 78, 32, , 25, , 7
2019/10/8, 85, 23, , 22, , 7
2019/10/9, 70, 16, , 20, , 6
2019/10/10, 56, 22, , 20, , 6
2019/10/11, 58, 24, , 20, , 6
2019/10/12, 55, 25, , 25, , 7
2019/10/13, 64, 39, , 33, , 9
2019/10/14, 85, 40, , 24, , 6
2019/10/15, 102, 33, , 23, , 7
2019/10/16, 84, 23, , 29, , 8
2019/10/17, 62, 34, , 33, , 9
2019/10/18, 83, 44, , 28, , 9
2019/10/19, 113, 40, , 23, , 8
2019/10/20, 108, 41, , 35, , 10
2019/10/21, 96, 59, , 36, , 11
2019/10/22, 146, 39, , 19, , 7
2019/10/23, 115, 43, , 15, , 6
2019/10/24, 124, 55, , 25, , 11
2019/10/25, 153, 50, , 23, , 10
2019/10/26, 127, 29, , 15, , 5
2019/10/27, 68, 23, , 16, , 5
2019/10/28, 68, 23, , 25, , 7
2019/10/29, 67, 33, , 28, , 8
2019/10/30, 76, 49, , 32, , 9
2019/10/31, 113, 42, , 20, , 7
2019/11/1, 112, 27, , 14, , 6
2019/11/2, 77, 20, , 11, , 6
2019/11/3, 67, 23, , 19, , 7
2019/11/4, 75, 22, , 26, , 8
2019/11/5, 64, 29, , 27, , 8
2019/11/6, 79, 41, , 27, , 10
2019/11/7, 110, 23, , 13, , 5
2019/11/8, 78, 23, , 16, , 5
2019/11/9, 77, 28, , 17, , 5
2019/11/10, 84, 29, , 15, , 4
2019/11/11, 90, 23, , 15, , 4
2019/11/12, 75, 28, , 18, , 5
2019/11/13, 88, 21, , 20, , 4
2019/11/14, 71, 28, , 9, , 3
2019/11/15, 88, 30, , 13, , 4
2019/11/16, 90, 30, , 10, , 4
2019/11/17, 91, 30, , 11, , 3
2019/11/18, 90, 32, , 22, , 5
2019/11/19, 87, 23, , 9, , 3
2019/11/20, 77, 15, , 6, , 2
2019/11/21, 58, 19, , 7, , 2
2019/11/22, 67, 21, , 7, , 2
2019/11/23, 71, 26, , 6, , 3
2019/11/24, 83, 24, , 9, , 3
2019/11/25, 78, 27, , 11, , 4
2019/11/26, 85, 29, , 13, , 5
2019/11/27, 92, 36, , 16, , 7
2019/11/28, 101, 19, , 17, , 3
2019/11/29, 57, 16, , 14, , 3
2019/11/30, 49, 33, , 18, , 5
2019/12/1, 95, 36, , 22, , 5
2019/12/2, 93, 24, , 20, , 4
2019/12/3, 77, 29, , 22, , 5
2019/12/4, 91, 46, , 27, , 6
2019/12/5, 106, 44, , 23, , 6
2019/12/6, 108, 24, , 13, , 4
2019/12/7, 75, 15, , 12, , 3
2019/12/8, 55, 23, , 21, , 6
2019/12/9, 72, 19, , 19, , 4
2019/12/10, 65, 35, , 23, , 5
2019/12/11, 101, 38, , 21, , 6
2019/12/12, 104, 24, , 11, , 3
2019/12/13, 80, 22, , 13, , 4
2019/12/14, 74, 14, , 16, , 4
2019/12/15, 50, 28, , 24, , 6
2019/12/16, 80, 42, , 24, , 8
2019/12/17, 117, 35, , 21, , 6
2019/12/18, 94, 39, , 24, , 7
2019/12/19, 114, 33, , 18, , 5
2019/12/20, 96, 33, , 20, , 6
2019/12/21, 89, 20, , 11, , 5
2019/12/22, 70, 19, , 14, , 6
2019/12/23, 68, 16, , 11, , 4
2019/12/24, 62, 23, , 11, , 4
2019/12/25, 76, 17, , 7, , 3
2019/12/26, 64, 14, , 12, , 4
2019/12/27, 55, 19, , 13, , 3
2019/12/28, 47, 29, , 15, , 4
2019/12/29, 65, , , , , 
2019/7/1, 55, 36, , 18, , 3
2019/7/2, 47, 30, , 17, , 3
2019/7/3, 42, 32, , 22, , 3
2019/7/4, 43, 25, , 16, , 3
2019/7/5, 43, 21, , 15, , 4
2019/7/6, 46, 20, , 8, , 2
2019/7/7, 49, 23, , 11, , 2
2019/7/8, 36, 17, , 13, , 3
2019/7/9, 40, 21, , 15, , 4
2019/7/10, 48, 25, , 21, , 5
2019/7/11, 47, 28, , 28, , 5
2019/7/12, 51, 33, , 25, , 6
2019/7/13, 60, 17, , 15, , 3
2019/7/14, 37, 26, , 27, , 4
2019/7/15, 40, 30, , 19, , 4
2019/7/16, 59, 24, , 17, , 4
2019/7/17, 48, 29, , 29, , 7
2019/7/18, 49, 37, , 34, , 7
2019/7/19, 56, 28, , 23, , 5
2019/7/20, 65, 25, , 15, , 4
2019/7/21, 59, 27, , 21, , 4
2019/7/22, 46, 35, , 24, , 5
2019/7/23, 55, 30, , 26, , 5
2019/7/24, 53, 31, , 29, , 6
2019/7/25, 50, 20, , 11, , 3
2019/7/26, 44, 19, , 8, , 2
2019/7/27, 49, 23, , 11, , 3
2019/7/28, 62, 26, , 22, , 5
2019/7/29, 66, 36, , 28, , 6
2019/7/30, 74, 24, , 16, , 3
2019/7/31, 48, 32, , 30, , 5
2019/8/1, 50, 35, , 26, , 5
2019/8/2, 60, 31, , 20, , 4
2019/8/3, 56, 24, , 15, , 3
2019/8/4, 44, 34, , 33, , 5
2019/8/5, 54, 35, , 34, , 5
2019/8/6, 60, 34, , 32, , 5
2019/8/7, 60, 25, , 21, , 4
2019/8/8, 56, 24, , 24, , 4
2019/8/9, 49, 23, , 15, , 3
2019/8/10, 50, 22, , 22, , 5
2019/8/11, 45, 29, , 28, , 5
2019/8/12, 58, 33, , 28, , 5
2019/8/13, 64, 30, , 33, , 6
2019/8/14, 53, 21, , 24, , 4
2019/8/15, 47, 29, , 26, , 4
2019/8/16, 57, 34, , 25, , 5
2019/8/17, 66, 22, , 19, , 4
2019/8/18, 50, 24, , 25, , 6
2019/8/19, 47, 24, , 21, , 4
2019/8/20, 52, 21, , 27, , 6
2019/8/21, 50, 19, , 20, , 4
2019/8/22, 51, 21, , 20, , 4
2019/8/23, 47, 24, , 15, , 3
2019/8/24, 52, 19, , 9, , 3
2019/8/25, 48, 26, , 14, , 3
2019/8/26, 53, 33, , 16, , 4
2019/8/27, 61, 33, , 22, , 5
2019/8/28, 66, 46, , 47, , 8
2019/8/29, 82, 31, , 32, , 6
2019/8/30, 70, 18, , 10, , 3
2019/8/31, 53, 22, , 15, , 4
2019/9/1, 59, 31, , 24, , 6
2019/9/2, 62, 21, , 29, , 6
2019/9/3, 46, 35, , 37, , 7
2019/9/4, 57, 30, , 28, , 5
2019/9/5, 56, 36, , 33, , 7
2019/9/6, 51, 32, , 19, , 4
2019/9/7, 58, 24, , 16, , 6
2019/9/8, 71, 30, , 20, , 5
2019/9/9, 66, 16, , 24, , 6
2019/9/10, 44, 30, , 35, , 8
2019/9/11, 60, 34, , 33, , 7
2019/9/12, 68, 31, , 22, , 5
2019/9/13, 71, , , 16, , 4
2019/9/16, 16, 18, , 14, , 4
2019/9/17, 37, 10, , 15, , 4
2019/9/18, 25, 15, , 21, , 5
2019/9/19, 45, 24, , 26, , 7
2019/9/20, 53, 26, , 17, , 6
2019/9/21, 64, 39, , 30, , 11
2019/9/22, 84, 25, , 14, , 4
2019/9/23, 66, 34, , 19, , 6
2019/9/24, 82, 47, , 20, , 6
2019/9/25, 106, 46, , 24, , 9
2019/9/26, 120, 35, , 17, , 6
2019/9/27, 94, 24, , 20, , 6
2019/9/28, 75, 13, , 16, , 5
2019/9/29, 46, 9, , 15, , 5
2019/9/30, 36, 16, , 19, , 5
2019/4/1, 47, 32, , 9, , 4
2019/4/2, 54, 40, , 9, , 4
2019/4/3, 71, 47, , 11, , 4
2019/4/4, 91, 49, , 14, , 5
2019/4/5, 93, 49, , 10, , 5
2019/4/6, 89, 62, , 26, , 8
2019/4/7, 111, 78, , 42, , 10
2019/4/8, 133, 42, , 13, , 5
2019/4/9, 76, 39, , 14, , 5
2019/4/10, 69, 40, , 17, , 5
2019/4/11, 75, 36, , 14, , 5
2019/4/12, 72, 34, , 11, , 5
2019/4/13, 78, 25, , 6, , 4
2019/4/14, 58, 31, , 17, , 5
2019/4/15, 60, 39, , 20, , 6
2019/4/16, 75, 35, , 22, , 6
2019/4/17, 72, 49, , 31, , 7
2019/4/18, 82, 47, , 24, , 6
2019/4/19, 70, 52, , 14, , 5
2019/4/20, 71, , , , , 
2019/5/1, 60, 46, , 10, , 5
2019/5/2, 76, 26, , 10, , 5
2019/5/3, 56, 34, , 18, , 6
2019/5/4, 65, 14, , 12, , 6
2019/5/5, 37, 30, , 23, , 7
2019/5/6, 47, 48, , 30, , 8
2019/5/7, 68, 33, , 21, , 6
2019/5/8, 65, 32, , 19, , 6
2019/5/9, 58, 38, , 29, , 9
2019/5/10, 90, 45, , 28, , 9
2019/5/11, 83, 25, , 13, , 6
2019/5/12, 69, 19, , 26, , 8
2019/5/13, 47, 17, , 19, , 7
2019/5/14, 55, 23, , 13, , 7
2019/5/15, 69, 29, , 18, , 9
2019/5/16, 76, 27, , 24, , 9
2019/5/17, 65, 25, , 16, , 7
2019/5/18, 68, 20, , 9, , 7
