city,date,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,snow,snowdepth,windgust,windspeed,winddir,cloudcover,visibility,solarradiation,solarenergy,uvindex,conditions
poznań,2022-09-25,18.4,6.3,12.1,18.4,6.3,12.1,7.1,74.5,0.0,0,0.0,0.0,0.0,15.8,7.9,77.3,74.3,15.9,93.0,8.0,5,Partially cloudy
poznań,2022-09-26,14.3,7.7,11.1,14.3,6.6,10.8,8.1,82.6,0.0,0,0.0,0.0,0.0,19.4,11.4,224.3,63.4,16.3,73.5,6.2,3,Partially cloudy
poznań,2022-09-27,13.5,8.3,10.9,13.5,6.4,10.1,9.3,90.0,0.056,100,4.17,0.0,0.0,36.0,18.1,155.7,79.6,15.5,48.8,4.4,2,"Rain, Partially cloudy"
poznań,2022-09-28,13.0,4.6,8.7,13.0,3.4,7.8,6.6,87.9,0.282,100,4.17,0.0,0.0,27.0,14.5,217.5,70.6,22.6,85.8,7.4,6,"Rain, Partially cloudy"
poznań,2022-09-29,12.7,5.1,9.0,12.7,5.1,8.1,6.4,84.5,3.274,100,4.17,0.0,0.0,27.4,12.1,232.4,82.5,17.3,53.6,4.5,3,"Rain, Partially cloudy"
poznań,2022-09-30,15.6,4.2,9.9,15.6,3.7,9.7,6.4,80.2,0.0,0,0.0,0.0,0.0,21.2,13.9,137.9,72.7,14.7,93.1,7.9,5,Partially cloudy
poznań,2022-10-01,15.8,6.1,10.7,15.8,4.4,10.1,7.8,83.8,0.0,0,0.0,0.0,0.0,57.6,20.0,195.7,68.6,13.6,71.5,6.1,4,Partially cloudy
poznań,2022-10-02,16.3,9.9,12.2,16.3,7.9,12.0,9.0,81.9,0.282,100,4.17,0.0,0.0,46.8,27.6,267.0,75.9,29.2,64.8,5.6,6,"Rain, Partially cloudy"
poznań,2022-10-03,13.9,9.7,11.5,13.9,7.6,11.3,8.9,84.6,0.056,100,4.17,0.0,0.0,61.2,35.1,296.4,73.3,30.6,59.2,5.1,3,"Rain, Partially cloudy"
poznań,2022-10-04,16.0,8.6,11.5,16.0,6.1,10.7,7.9,79.8,0.508,100,4.17,0.0,0.0,36.4,23.6,290.2,52.7,26.1,67.8,5.8,4,"Rain, Partially cloudy"
poznań,2022-10-05,18.0,8.4,12.8,18.0,6.7,12.3,8.5,76.4,0.0,0,0.0,0.0,0.0,30.6,18.1,204.3,68.4,27.1,72.3,6.1,3,Partially cloudy
poznań,2022-10-06,18.8,7.3,13.6,18.8,7.3,13.6,7.9,71.0,0.0,0,0.0,0.0,0.0,46.8,33.5,258.6,32.2,32.5,100.8,8.7,5,Partially cloudy
poznań,2022-10-07,18.1,3.0,10.8,18.1,2.2,10.8,6.1,76.0,0.0,0,0.0,0.0,0.0,28.4,16.5,180.8,11.3,22.6,124.1,10.7,5,Clear
poznań,2022-10-08,16.8,7.4,12.0,16.8,7.4,11.9,9.3,84.5,0.0,0,0.0,0.0,0.0,50.0,22.9,246.5,73.4,14.0,70.6,6.1,3,Partially cloudy
poznań,2022-10-09,14.8,5.5,9.5,14.8,3.2,8.2,6.0,80.6,0.508,100,4.17,0.0,0.0,36.0,19.1,276.4,23.6,26.7,127.5,11.0,5,"Rain, Partially cloudy"
poznań,2022-10-10,16.0,4.0,10.3,16.0,1.2,9.0,6.0,76.0,0.0,0,0.0,0.0,0.0,40.0,23.8,136.6,35.7,19.7,92.8,8.0,4,Partially cloudy
poznań,2022-10-11,14.6,3.9,10.3,14.6,3.9,9.9,6.0,76.7,0.0,0,0.0,0.0,0.0,33.5,21.2,278.7,53.5,23.5,110.6,9.7,5,Partially cloudy
poznań,2022-10-12,15.9,0.7,7.6,15.9,0.7,7.3,3.5,78.5,0.0,0,0.0,0.0,0.0,11.5,8.3,152.3,30.1,12.7,102.6,8.7,4,Partially cloudy
poznań,2022-10-13,16.8,2.7,9.5,16.8,0.1,8.5,4.9,75.2,0.0,0,0.0,0.0,0.0,18.0,16.1,137.0,28.7,15.4,101.3,8.8,4,Partially cloudy
poznań,2022-10-14,15.9,6.8,11.4,15.9,6.7,11.2,8.7,84.7,0.0,0,0.0,0.0,0.0,26.3,12.9,178.2,78.3,10.6,64.0,5.6,3,Partially cloudy
poznań,2022-10-15,16.7,9.6,12.9,16.7,8.1,12.7,11.0,88.5,0.0,0,0.0,0.0,0.0,25.6,18.1,171.1,79.0,10.0,49.2,4.2,2,Partially cloudy
poznań,2022-10-16,20.7,10.7,15.5,20.7,10.7,15.5,12.7,84.2,0.113,100,4.17,0.0,0.0,36.4,16.9,208.4,69.0,20.2,39.1,3.4,2,"Rain, Partially cloudy"
poznań,2022-10-17,24.7,11.0,16.7,24.7,11.0,16.7,12.9,80.7,0.0,0,0.0,0.0,0.0,27.7,17.5,168.6,60.7,12.7,84.4,7.3,4,Partially cloudy
poznań,2022-10-18,15.6,10.8,13.2,15.6,10.8,13.2,12.5,95.1,0.0,0,0.0,0.0,0.0,23.0,15.9,271.8,66.4,8.0,13.8,1.2,1,Partially cloudy
poznań,2022-10-19,12.7,2.8,9.6,12.7,2.8,9.1,7.5,87.0,5.25,100,4.17,0.0,0.0,41.4,24.2,299.6,62.3,20.6,43.2,3.7,5,"Rain, Partially cloudy"
poznań,2022-10-20,11.5,-1.5,5.1,11.5,-2.9,3.7,1.8,81.3,0.339,100,4.17,0.0,0.0,36.0,22.8,122.5,15.2,19.3,96.5,8.5,4,"Snow, Rain"
poznań,2022-10-21,13.4,3.7,8.4,13.4,0.0,6.9,5.5,82.5,0.0,0,0.0,0.0,0.0,29.5,20.5,141.2,84.3,15.0,62.2,5.1,4,Partially cloudy
poznań,2022-10-22,13.9,11.0,12.3,13.9,11.0,12.3,12.1,98.5,3.274,100,4.17,0.0,0.0,20.5,13.9,239.5,96.1,3.5,17.4,1.4,1,"Rain, Overcast"
poznań,2022-10-23,17.0,11.3,13.0,17.0,11.3,13.0,12.1,94.6,2.653,100,4.17,0.0,0.0,25.9,10.9,215.8,87.0,6.9,32.8,2.8,1,"Rain, Partially cloudy"
poznań,2022-10-24,20.0,11.0,14.8,20.0,11.0,14.8,12.2,85.0,0.508,100,4.17,0.0,0.0,35.3,15.3,197.4,88.0,16.1,63.0,5.4,4,"Rain, Partially cloudy"
poznań,2022-10-25,16.0,10.5,13.3,16.0,10.5,13.3,11.5,89.5,0.056,100,4.17,0.0,0.0,37.8,18.1,239.7,67.4,21.8,31.5,2.7,2,"Rain, Partially cloudy"
poznań,2022-10-26,16.7,6.3,10.4,16.7,6.3,10.2,9.3,94.1,2.427,100,4.17,0.0,0.0,16.6,10.8,189.0,54.5,8.6,61.8,5.4,3,"Rain, Partially cloudy"
poznań,2022-10-27,18.0,7.7,11.8,18.0,7.0,11.7,10.4,92.0,0.0,0,0.0,0.0,0.0,19.1,10.9,222.9,61.2,8.2,72.7,6.4,3,Partially cloudy
poznań,2022-10-28,20.2,9.0,14.2,20.2,8.6,13.9,11.7,86.0,0.0,0,0.0,0.0,0.0,32.0,13.5,186.5,61.5,11.2,52.1,4.7,2,Partially cloudy
poznań,2022-10-29,17.4,12.5,14.6,17.4,12.5,14.6,12.0,84.6,0.0,0,0.0,0.0,0.0,35.3,26.2,260.1,70.9,18.8,47.5,4.0,3,Partially cloudy
poznań,2022-10-30,19.3,8.3,13.0,19.3,8.3,13.0,11.8,93.2,0.0,0,0.0,0.0,0.0,14.0,9.3,136.6,62.6,6.1,45.4,3.9,3,Partially cloudy
poznań,2022-10-31,18.8,6.0,11.2,18.8,6.0,11.2,10.2,94.6,0.0,0,0.0,0.0,0.0,12.2,10.9,142.8,80.7,4.0,54.9,4.6,2,Partially cloudy
poznań,2022-11-01,13.0,10.9,11.8,13.0,10.9,11.8,11.6,98.8,0.0,0,0.0,0.0,0.0,27.7,11.9,149.3,96.7,2.7,18.1,1.3,1,Overcast
poznań,2022-11-02,15.0,7.1,11.0,15.0,5.8,10.5,8.5,85.4,0.0,0,0.0,0.0,0.0,43.2,23.1,244.5,49.0,17.5,57.1,4.8,3,Partially cloudy
poznań,2022-11-03,13.3,1.2,7.8,13.3,-0.3,6.6,4.6,81.8,0.0,0,0.0,0.0,0.0,34.2,23.1,137.1,50.5,19.6,50.6,4.4,2,Partially cloudy
poznań,2022-11-04,11.1,6.7,9.0,11.1,3.8,7.7,6.8,86.0,0.0,0,0.0,0.0,0.0,32.0,19.5,110.2,92.9,13.9,27.0,2.1,2,Overcast
poznań,2022-11-05,10.9,3.4,8.1,10.9,3.4,6.6,6.8,92.2,5.815,100,4.17,0.0,0.0,38.9,25.1,295.3,71.2,13.6,29.4,2.4,1,"Rain, Partially cloudy"
poznań,2022-11-06,11.3,0.8,5.4,11.3,-0.6,4.0,3.8,90.5,0.0,0,0.0,0.0,0.0,26.3,17.1,173.5,35.5,12.3,54.8,4.7,2,Partially cloudy
poznań,2022-11-07,11.1,2.7,7.5,11.1,-0.8,5.6,5.2,86.3,0.0,0,0.0,0.0,0.0,30.2,19.2,201.9,76.8,17.8,32.0,2.7,2,Partially cloudy
poznań,2022-11-08,14.9,7.1,10.3,14.9,5.0,9.3,7.7,84.5,0.0,0,0.0,0.0,0.0,28.1,15.8,194.3,59.5,23.0,51.6,4.4,2,Partially cloudy
poznań,2022-11-09,13.0,7.2,9.9,13.0,6.0,9.0,7.0,83.0,0.0,0,0.0,0.0,0.0,24.1,17.8,197.8,82.4,14.1,28.3,2.3,1,Partially cloudy
poznań,2022-11-10,13.4,8.7,10.5,13.4,6.7,9.6,7.7,82.9,0.056,100,4.17,0.0,0.0,37.4,23.8,245.6,69.7,23.2,43.0,3.6,3,"Rain, Partially cloudy"
poznań,2022-11-11,11.2,6.4,8.9,11.2,4.4,7.3,6.6,85.7,0.0,0,0.0,0.0,0.0,32.4,17.5,241.7,89.4,19.8,29.3,2.5,1,Partially cloudy
poznań,2022-11-12,10.2,3.8,7.9,10.2,2.0,7.2,6.8,92.4,0.0,0,0.0,0.0,0.0,19.1,11.9,269.6,90.2,13.8,16.5,1.4,1,Overcast
poznań,2022-11-13,9.2,5.5,7.8,9.2,2.5,5.9,7.0,94.5,0.0,0,0.0,0.0,0.0,31.3,18.8,118.2,98.1,5.8,11.4,0.9,1,Overcast
poznań,2022-11-14,9.1,3.3,5.9,7.1,0.3,2.6,5.0,94.5,0.0,0,0.0,0.0,0.0,36.7,22.2,112.8,65.4,4.6,23.4,1.9,1,Partially cloudy
poznań,2022-11-15,5.5,2.6,4.0,3.9,-0.1,1.8,4.0,99.9,0.0,0,0.0,0.0,0.0,23.0,14.5,98.4,98.1,0.6,23.3,2.0,1,Overcast
poznań,2022-11-16,5.9,2.4,4.8,2.2,-2.3,0.9,3.5,91.0,0.0,0,0.0,0.0,0.0,41.8,28.0,75.6,100.0,15.7,10.1,0.8,0,Overcast
poznań,2022-11-17,3.2,-0.2,1.9,-1.1,-5.5,-3.2,-1.2,79.6,0.0,0,0.0,0.0,0.0,54.0,29.4,94.6,99.7,27.4,12.6,0.9,1,Overcast
poznań,2022-11-18,0.6,-2.5,-1.1,-3.8,-7.9,-5.6,-4.8,76.3,0.0,0,0.0,0.0,0.0,40.0,24.4,62.9,86.1,23.5,21.4,1.8,2,Partially cloudy
poznań,2022-11-19,0.0,-8.3,-3.4,-5.6,-10.7,-7.0,-5.1,88.9,0.0,0,0.0,4.5,1.2,44.3,27.2,217.8,63.4,10.1,29.5,2.4,2,Partially cloudy
poznań,2022-11-20,0.0,-2.8,-1.2,-0.7,-6.7,-4.8,-3.4,85.3,2.427,100,4.17,0.9,4.3,28.8,14.9,213.7,88.9,11.1,25.4,2.0,1,"Snow, Partially cloudy"
poznań,2022-11-21,-0.7,-4.5,-2.2,-2.3,-8.1,-5.4,-3.1,93.5,0.113,100,4.17,0.9,3.4,28.4,13.9,88.9,87.2,6.3,9.5,0.6,1,"Snow, Partially cloudy"
poznań,2022-11-22,1.9,-1.9,-0.3,-2.1,-8.1,-4.9,-1.2,93.3,11.291,100,4.17,0.0,2.3,37.8,23.8,108.3,99.4,5.8,12.7,1.0,1,"Snow, Rain, Overcast"
poznań,2022-11-23,2.1,0.4,1.5,-0.9,-3.8,-2.1,1.1,97.1,0.0,0,0.0,0.0,3.0,23.4,15.6,109.2,99.8,2.9,11.3,0.7,1,Overcast
poznań,2022-11-24,2.0,1.0,1.5,2.0,-2.9,0.2,1.1,97.5,0.0,0,0.0,0.0,0.2,19.1,13.9,144.0,99.5,2.8,12.0,0.9,1,Overcast
poznań,2022-11-25,3.4,0.4,2.0,3.4,-1.4,1.0,1.9,99.7,0.169,100,4.17,0.0,0.0,21.6,10.9,54.0,100.0,1.2,11.9,0.9,1,"Snow, Rain, Overcast"
poznań,2022-11-26,3.4,2.1,2.9,3.2,-0.1,1.6,2.9,99.7,0.0,0,0.0,0.0,0.0,14.8,9.7,33.9,100.0,1.8,8.9,0.8,1,Overcast
poznań,2022-11-27,5.8,2.7,4.3,4.2,-0.6,2.9,4.0,97.7,0.508,100,4.17,0.0,0.0,16.2,12.4,155.9,91.9,4.5,15.4,1.4,1,"Rain, Overcast"
poznań,2022-11-28,4.3,-0.8,1.6,0.1,-5.4,-2.7,0.0,89.6,0.0,0,0.0,0.0,0.0,33.1,20.2,111.0,47.6,9.3,35.4,2.9,2,Partially cloudy
poznań,2022-11-29,2.9,1.0,1.8,-1.1,-3.9,-2.8,0.2,89.2,0.0,0,0.0,0.0,0.0,31.3,21.9,110.1,99.6,8.9,7.5,0.6,0,Overcast
poznań,2022-11-30,1.3,-0.8,-0.3,-2.8,-5.9,-5.1,-1.0,95.5,0.0,0,0.0,0.0,0.0,28.8,18.9,112.6,100.0,4.3,6.3,0.5,0,Overcast
poznań,2022-12-01,2.1,0.1,1.3,-0.7,-3.9,-2.2,-1.4,82.4,0.0,0,0.0,0.0,0.0,21.6,15.8,88.9,100.0,14.3,9.9,0.6,0,Overcast
poznań,2022-12-02,1.7,-3.0,-1.0,-2.3,-8.4,-6.1,-3.6,82.9,0.1,100,4.17,0.0,0.1,32.0,21.6,89.0,100.0,11.3,4.0,0.3,0,"Snow, Overcast"
poznań,2022-12-03,0.0,-3.0,-1.8,-4.4,-8.5,-6.6,-2.8,93.1,0.282,100,4.17,0.8,0.4,32.4,18.0,88.0,98.6,4.9,10.1,0.9,1,"Snow, Rain, Freezing Drizzle/Freezing Rain, Overcast"
poznań,2022-12-04,2.7,0.1,1.7,-1.6,-4.8,-3.0,1.3,97.4,0.113,100,4.17,0.0,0.9,31.7,25.4,101.7,99.8,4.0,8.6,0.8,0,"Snow, Rain, Overcast"
poznań,2022-12-05,3.0,1.1,1.6,3.0,-4.6,-2.1,1.4,98.5,0.226,100,4.17,0.0,0.1,50.4,27.2,106.0,99.7,3.3,4.9,0.5,0,"Rain, Overcast"
poznań,2022-12-06,3.3,1.9,2.8,3.3,-2.0,0.6,2.6,99.0,0.169,100,4.17,0.0,0.0,20.2,14.8,255.4,99.9,3.2,5.0,0.4,0,"Snow, Rain, Overcast"
poznań,2022-12-07,2.3,0.0,1.3,-1.1,-4.7,-2.9,0.7,95.9,0.734,100,4.17,0.2,0.1,42.5,23.9,257.3,90.2,12.1,7.2,0.6,1,"Snow, Rain, Overcast"
poznań,2022-12-08,3.2,-1.6,0.7,1.0,-6.3,-2.7,0.1,95.5,1.637,100,4.17,1.7,0.6,33.5,19.5,215.6,84.1,12.6,15.0,1.2,1,"Snow, Rain, Partially cloudy"
poznań,2022-12-09,1.1,-1.0,0.2,1.0,-4.8,-1.6,-0.1,98.2,0.962,100,4.17,0.5,0.4,17.3,12.9,31.9,97.7,4.4,10.1,0.9,1,"Snow, Rain, Overcast"
poznań,2022-12-10,0.0,-2.0,-0.5,-3.2,-6.1,-4.1,-2.2,88.5,0.1,100,4.17,0.0,0.0,22.0,14.9,32.5,99.6,9.1,8.8,0.7,1,"Snow, Overcast"
poznań,2022-12-11,-1.1,-2.7,-1.9,-5.1,-8.2,-6.3,-4.3,83.5,0.056,100,4.17,0.1,0.1,26.3,17.5,347.6,92.5,17.7,12.0,0.9,1,"Snow, Rain, Overcast"
poznań,2022-12-12,1.3,-3.0,-0.8,-4.8,-8.7,-6.5,-2.6,88.0,0.0,0,0.0,0.5,0.1,42.1,30.3,301.0,90.2,22.0,17.5,1.6,1,Overcast
poznań,2022-12-13,-1.3,-7.0,-2.8,-5.6,-9.8,-7.7,-6.0,78.6,0.0,0,0.0,0.0,0.1,54.0,30.1,270.6,84.9,19.7,14.1,1.1,1,Partially cloudy
poznań,2022-12-14,-3.5,-9.1,-6.6,-7.2,-14.4,-11.1,-8.3,88.0,0.0,0,0.0,0.0,0.1,25.9,15.5,117.3,39.2,6.4,25.5,2.1,2,Partially cloudy
poznań,2022-12-15,-3.3,-11.3,-7.6,-7.2,-11.3,-9.2,-9.0,89.7,0.0,0,0.0,0.0,0.1,22.7,13.5,217.4,47.3,4.3,15.7,1.2,1,Partially cloudy
poznań,2022-12-16,-3.8,-11.0,-6.3,-8.2,-12.1,-9.9,-7.4,91.6,0.0,0,0.0,0.0,0.1,23.8,14.8,23.3,83.1,3.4,11.7,1.0,1,Partially cloudy
poznań,2022-12-17,-2.6,-6.1,-4.0,-5.0,-11.1,-8.1,-5.1,91.9,0.0,0,0.0,0.0,0.1,20.9,13.3,336.4,98.8,7.3,10.6,0.8,1,Overcast
poznań,2022-12-18,-4.9,-7.7,-6.3,-9.5,-13.4,-11.3,-6.9,95.5,0.0,0,0.0,0.0,0.1,35.3,18.8,183.6,98.4,3.9,9.9,0.8,0,Overcast
poznań,2022-12-19,1.1,-7.7,-2.9,-3.5,-15.1,-8.5,-5.6,82.7,0.0,0,0.0,0.3,0.1,39.6,21.2,156.0,79.4,8.6,22.2,1.8,1,Partially cloudy
poznań,2022-12-20,4.1,1.3,2.8,0.8,-3.8,-0.8,0.4,84.4,2.032,100,4.17,0.0,0.6,25.9,21.2,195.9,92.2,11.5,14.0,1.1,1,"Snow, Rain, Overcast"
poznań,2022-12-21,4.9,2.9,3.7,2.4,-0.7,0.6,1.6,86.3,0.056,100,4.17,0.0,0.0,20.9,15.1,203.2,99.0,11.6,5.8,0.4,0,"Rain, Overcast"
poznań,2022-12-22,7.1,3.4,5.5,4.8,0.7,2.9,4.8,94.9,0.0,0,0.0,0.0,0.0,23.4,18.1,211.4,93.6,10.9,8.1,0.5,1,Overcast
poznań,2022-12-23,6.6,4.4,5.2,5.3,2.0,3.6,5.1,99.4,1.411,100,4.17,0.0,0.0,22.7,17.5,232.6,97.6,3.1,6.8,0.5,0,"Rain, Overcast"
poznań,2022-12-24,4.8,3.3,4.1,4.0,0.7,2.0,4.0,99.1,4.686,100,4.17,0.0,0.0,20.5,15.9,68.6,100.0,3.9,11.4,0.9,1,"Rain, Overcast"
poznań,2022-12-25,6.0,4.3,5.5,5.3,1.7,3.3,5.4,99.0,1.637,100,4.17,0.0,0.0,27.7,18.9,168.6,98.7,3.3,10.5,0.8,1,"Rain, Overcast"
poznań,2022-12-26,11.5,5.9,8.6,11.5,2.5,6.8,7.5,92.9,5.363,100,4.17,0.0,0.0,37.1,19.5,221.5,84.1,22.4,14.8,1.1,1,"Rain, Partially cloudy"
poznań,2022-12-27,8.0,1.1,4.1,4.9,-2.3,-0.1,0.7,78.8,0.0,0,0.0,0.0,0.0,50.4,29.2,261.6,73.8,31.7,12.4,0.9,1,Partially cloudy
poznań,2022-12-28,7.0,0.1,3.6,4.2,-3.7,0.1,1.0,83.5,0.0,0,0.0,0.0,0.0,34.2,19.5,207.1,73.7,27.9,15.0,1.2,1,Partially cloudy
poznań,2022-12-29,11.6,6.1,8.5,11.6,3.0,6.4,4.0,73.5,0.452,100,4.17,0.0,0.0,43.2,24.1,205.2,76.2,28.4,26.1,2.1,2,"Rain, Partially cloudy"
poznań,2022-12-30,9.0,5.2,7.1,6.8,2.0,4.4,2.8,74.8,0.056,100,4.17,0.0,0.0,33.1,20.1,214.7,63.2,28.5,28.8,2.5,2,"Rain, Partially cloudy"
poznań,2022-12-31,15.6,6.2,11.5,15.6,2.9,10.1,7.3,75.8,0.0,0,0.0,0.0,0.0,54.0,25.8,208.4,76.8,38.5,22.3,2.0,1,Partially cloudy
poznań,2023-01-01,15.9,11.1,13.7,15.9,11.1,13.7,7.2,65.4,0.0,0,0.0,0.0,0.0,44.6,27.1,222.0,84.2,33.6,18.6,1.6,1,Partially cloudy
gdańsk,2022-01-01,6.6,3.1,5.3,3.5,0.4,2.4,4.1,92.1,3.684,100,12.5,0.0,0.0,44.7,21.2,306.0,97.8,21.7,4.7,0.4,0,"Rain, Overcast"
gdańsk,2022-01-02,10.2,3.0,7.0,10.2,-1.0,4.0,6.1,94.0,3.997,100,37.5,0.0,0.0,48.2,25.0,208.5,98.6,12.4,4.5,0.3,0,"Rain, Overcast"
gdańsk,2022-01-03,8.5,5.4,7.0,5.4,2.2,3.7,5.7,91.7,3.962,100,37.5,0.0,0.0,42.9,25.5,260.1,88.9,17.4,5.3,0.4,0,"Rain, Partially cloudy"
gdańsk,2022-01-04,5.9,4.8,5.4,3.3,1.4,2.3,4.0,90.3,0.106,100,8.33,0.0,0.0,23.9,17.8,204.0,88.8,17.3,8.8,0.8,0,"Rain, Partially cloudy"
gdańsk,2022-01-05,5.0,1.2,2.6,0.3,-3.1,-1.5,0.3,85.0,0.108,100,4.17,0.0,0.0,51.1,27.1,232.8,72.0,24.3,10.9,1.0,1,"Rain, Partially cloudy"
gdańsk,2022-01-06,2.9,-3.0,-0.2,-1.3,-7.8,-5.3,-2.6,84.1,1.313,100,29.17,5.4,2.1,49.8,26.0,291.7,75.0,19.6,8.5,0.8,0,"Snow, Rain, Partially cloudy"
gdańsk,2022-01-07,0.5,-2.9,-1.0,-3.8,-8.1,-5.9,-3.3,84.2,0.0,0,0.0,3.8,8.0,21.4,20.5,207.3,72.7,18.4,14.3,1.2,1,Partially cloudy
gdańsk,2022-01-08,1.2,-0.4,0.4,-3.0,-5.4,-4.1,-0.9,90.8,2.18,100,37.5,0.7,9.5,33.6,20.4,196.4,98.2,11.2,8.0,0.7,1,"Snow, Rain, Overcast"
