date,city,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,snow,snowdepth,windgust,windspeed,winddir,cloudcover,visibility,solarradiation,solarenergy,uvindex,conditions,city_id,lon,lat,area,density,no_people
2023-01-18,poznań,-1.7761589731107887,-1.2900135424055723,-1.441188582128191,-1.3920486487069879,-1.3920486487069879,-1.4445273990540757,-0.5406317958047226,1.430279686465135,3.8630904958006225,-0.42969447579132586,0.07827239560672856,5.606459878770583,2.1197076560592563,0.013937794798502793,-0.12279863304238589,2.5472491300739653,0.9006104092985446,-1.9712403076105034,-1.0307609825140884,-0.9079540064892162,-1.4430751791844465,4,poznan,52.408333,16.934167,261.91,2031.4,546859
2023-01-19,poznań,-1.9509654801304794,-1.7879135061410563,-2.016294714663906,-1.8896560577326689,-1.8896560577326689,-2.0603259304155364,-1.5899239482051635,0.20367546847832904,-0.6253243159409261,-0.42969447579132586,-1.2210443102043342,-0.25558061523008474,4.655307320585836,0.0480079598615109,-0.665498110638095,0.41665408899583045,-2.7171464070709095,0.9365279622364087,1.805071879543411,1.7911145419914385,1.8250656677920942,5,poznan,52.408333,16.934167,261.91,2031.4,546859
2023-01-13,radom,1.1518500194690349,0.9007462980305571,0.9550869701039553,0.7849837657803655,0.7849837657803655,0.7723473138471826,0.9929490423189984,0.23063380293957794,-0.357359252553371,-0.10094067489042137,-0.24675163938020203,-0.25558061523008474,-0.3219809097811529,-1.8258511186039414,-0.37327531500963596,0.21035837866921758,0.6607591286552662,-0.3719677591947021,-1.082847708551879,-1.0396158869029066,-1.4430751791844465,2,radom,51.403611,21.156667,111.8,1872.1,209296
2023-01-14,radom,0.6711321251648849,0.30326634154797627,0.5237573707021692,0.8471846919085757,0.8471846919085757,0.8955070201194748,0.6297325280265381,-0.011991207211660096,-0.5918286830174817,-0.10094067489042137,-0.8960202752174037,-0.25558061523008474,-0.3219809097811529,0.13318337251903148,-0.5680905120952755,0.5823670366352411,-0.23868317375702902,0.9365279622364087,-0.7298154542957415,-0.7762921260755258,-0.35369489685893296,3,radom,51.403611,21.156667,111.8,1872.1,209296
2023-01-15,radom,0.1904142308607345,0.054316359680234294,0.5237573707021692,0.5983809873957353,0.5983809873957353,1.04945665295984,0.18580123278019792,-1.022928749508479,-0.4243505184002598,0.23127369233575584,-0.24675163938020203,-0.25558061523008474,-0.3219809097811529,0.8997620864367166,0.6842928977409768,0.4132721921052304,0.7873473045503294,0.8880651577389594,-1.2043834026400577,-1.171277767316597,-1.4430751791844465,2,radom,51.403611,21.156667,111.8,1872.1,209296
2023-01-16,radom,-0.11549715642372474,-0.09505362944041079,-0.003423250788903054,0.19407496756236972,0.19407496756236972,-0.2129303363311544,-0.17741528151226235,-0.18722038120977497,0.8484835326906272,-0.10094067489042137,1.0525650664308608,-0.25558061523008474,-0.3219809097811529,-0.2586235257055627,-0.470682913552456,-1.128872790008467,-0.05213217770114574,-0.5173561726870471,1.313141689186498,1.3302979605435217,0.7356853854665806,3,radom,51.403611,21.156667,111.8,1872.1,209296
2023-01-17,radom,0.5400272449001163,0.4526363306686216,0.6675339038360979,-0.14803012614278585,-0.14803012614278585,0.06417900278150288,0.6297325280265381,0.21715463570895252,-0.49134178424714847,-0.7584482766922304,-0.24675163938020203,-0.25558061523008474,-0.3219809097811529,-0.139377947985034,0.37815473089211527,-1.105199511774266,-0.17205781802278491,0.9365279622364087,0.14987147434250317,0.1453410368203075,0.7356853854665806,1,radom,51.403611,21.156667,111.8,1872.1,209296
2023-01-18,radom,1.6762695405281074,0.00452636330668597,0.5237573707021692,0.473979135139315,0.473979135139315,-0.2129303363311544,0.14544384230325785,-0.3894078896691387,0.5470228363796276,-1.0872020775931348,0.40251699645699945,-0.25558061523008474,-0.3219809097811529,1.1212181593462702,1.1852462616754775,-0.5336589372628295,0.2876571365434988,0.5730569285055447,-0.017963531779267128,0.013679156406617198,-0.35369489685893296,1,radom,51.403611,21.156667,111.8,1872.1,209296
2023-01-19,radom,-0.24660203668849287,-0.44358360405524955,-0.7223059164585469,-0.832240313553097,-0.832240313553097,-0.8595187942606881,-1.9934978529745635,-2.316928803648406,-0.6253243159409261,-0.9245554603053191,-1.2210443102043342,-0.25558061523008474,-0.3219809097811529,-0.5652550112726369,-0.582005883315678,0.25094114135641976,-0.951574480113441,0.9365279622364087,1.9844817136735795,1.988607362611974,1.8250656677920942,1,radom,51.403611,21.156667,111.8,1872.1,209296
2023-01-13,rzeszów,0.27781748437058,0.6020063197892667,0.5716828817468119,0.34957728288289497,0.34957728288289497,0.06417900278150288,0.347230794687958,-0.1467828795179026,-0.4243505184002598,1.3836422786515576,-0.5717756743671325,-0.25558061523008474,-0.3219809097811529,0.13318337251903148,1.9366763075772297,0.048027327920406926,0.3942577057182899,-1.4866122626360183,-1.3201316827240372,-1.3687705879371328,-1.4430751791844465,2,rzeszow,50.033611,22.004722,129.01,1539.0,198609
